# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	736077	737507	-	WP_013402620.1	WP_013402620.1		ISNCY-like element ISCahy1 family transposase			CALHY_RS03460	1431	476	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	737674	738663	+							CALHY_RS03465	990		old_locus_tag=Calhy_0681
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	737674	738663	+	WP_013402621.1	WP_013402621.1		ABC transporter substrate-binding protein			CALHY_RS03465	990	329	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	738760	739710	+							CALHY_RS03470	951		old_locus_tag=Calhy_0682
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	738760	739710	+	WP_013402622.1	WP_013402622.1		carbohydrate kinase			CALHY_RS03470	951	316	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	739735	741195	+							CALHY_RS03475	1461		old_locus_tag=Calhy_0683
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	739735	741195	+	WP_013402623.1	WP_013402623.1		alpha-L-fucosidase			CALHY_RS03475	1461	486	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	741260	742393	-							CALHY_RS03480	1134		old_locus_tag=Calhy_0684
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	741260	742393	-	WP_013402624.1	WP_013402624.1		glycerate kinase			CALHY_RS03480	1134	377	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	742616	743044	+					rplM		CALHY_RS03485	429		old_locus_tag=Calhy_0685
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	742616	743044	+	WP_013291114.1	WP_013291114.1		50S ribosomal protein L13	rplM		CALHY_RS03485	429	142	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	743068	743460	+					rpsI		CALHY_RS03490	393		old_locus_tag=Calhy_0686
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	743068	743460	+	WP_013402625.1	WP_013402625.1		30S ribosomal protein S9	rpsI		CALHY_RS03490	393	130	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	743662	744882	+							CALHY_RS03495	1221		old_locus_tag=Calhy_0687
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	743662	744882	+	WP_013402626.1	WP_013402626.1		ammonium transporter			CALHY_RS03495	1221	406	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	744901	745236	+							CALHY_RS03500	336		old_locus_tag=Calhy_0688
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	744901	745236	+	WP_013402627.1	WP_013402627.1		P-II family nitrogen regulator			CALHY_RS03500	336	111	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	745314	746441	-							CALHY_RS03505	1128		old_locus_tag=Calhy_0689
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	745314	746441	-	WP_013402628.1	WP_013402628.1		glycosyltransferase			CALHY_RS03505	1128	375	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	746571	747911	+					radA		CALHY_RS03510	1341		old_locus_tag=Calhy_0690
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	746571	747911	+	WP_013402629.1	WP_013402629.1		DNA repair protein RadA	radA		CALHY_RS03510	1341	446	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	747931	748620	+							CALHY_RS03515	690		old_locus_tag=Calhy_0691
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	747931	748620	+	WP_013402630.1	WP_013402630.1		4Fe-4S dicluster domain-containing protein			CALHY_RS03515	690	229	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	748624	748782	-							CALHY_RS13380	159		old_locus_tag=Calhy_0692
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	748624	748782	-	WP_013402631.1	WP_013402631.1		DUF1540 domain-containing protein			CALHY_RS13380	159	52	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	748886	750724	+					csaB		CALHY_RS03520	1839		old_locus_tag=Calhy_0693
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	748886	750724	+	WP_013402632.1	WP_013402632.1		polysaccharide pyruvyl transferase CsaB	csaB		CALHY_RS03520	1839	612	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	750725	751576	+							CALHY_RS03525	852		old_locus_tag=Calhy_0694
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	750725	751576	+	WP_013402633.1	WP_013402633.1		YitT family protein			CALHY_RS03525	852	283	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	751687	752535	+							CALHY_RS03530	849		old_locus_tag=Calhy_0695
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	751687	752535	+	WP_013402634.1	WP_013402634.1		transketolase			CALHY_RS03530	849	282	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	752537	753478	+							CALHY_RS03535	942		old_locus_tag=Calhy_0696
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	752537	753478	+	WP_013402635.1	WP_013402635.1		transketolase family protein			CALHY_RS03535	942	313	
gene	pseudogene	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	754096	755218	+							CALHY_RS03540	1123		pseudo;old_locus_tag=Calhy_0697
CDS	without_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	754096	755218	+				IS110 family transposase			CALHY_RS03540	1123		pseudo
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	755564	756418	+							CALHY_RS03545	855		old_locus_tag=Calhy_0698
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	755564	756418	+	WP_013402636.1	WP_013402636.1		AraC family transcriptional regulator			CALHY_RS03545	855	284	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	757381	758745	+							CALHY_RS03550	1365		old_locus_tag=Calhy_0699
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	757381	758745	+	WP_013402637.1	WP_013402637.1		sugar ABC transporter substrate-binding protein			CALHY_RS03550	1365	454	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	758825	759697	+							CALHY_RS03555	873		old_locus_tag=Calhy_0700
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	758825	759697	+	WP_013402638.1	WP_013402638.1		sugar ABC transporter permease			CALHY_RS03555	873	290	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	759701	760546	+							CALHY_RS03560	846		old_locus_tag=Calhy_0701
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	759701	760546	+	WP_013402639.1	WP_013402639.1		carbohydrate ABC transporter permease			CALHY_RS03560	846	281	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	760840	762270	-							CALHY_RS03565	1431		old_locus_tag=Calhy_0702
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	760840	762270	-	WP_013402019.1	WP_013402019.1		ISNCY-like element ISCahy1 family transposase			CALHY_RS03565	1431	476	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	762438	764450	+							CALHY_RS03570	2013		old_locus_tag=Calhy_0703
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	762438	764450	+	WP_013402640.1	WP_013402640.1		glycoside hydrolase family 31 protein			CALHY_RS03570	2013	670	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	764840	767167	+					yicI		CALHY_RS03575	2328		old_locus_tag=Calhy_0704
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	764840	767167	+	WP_013402641.1	WP_013402641.1		alpha-xylosidase	yicI		CALHY_RS03575	2328	775	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	767295	767945	+							CALHY_RS03580	651		old_locus_tag=Calhy_0705
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	767295	767945	+	WP_013402642.1	WP_013402642.1		MgtC/SapB family protein			CALHY_RS03580	651	216	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	768017	769498	+							CALHY_RS03585	1482		old_locus_tag=Calhy_0706
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	768017	769498	+	WP_013402643.1	WP_013402643.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CALHY_RS03585	1482	493	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	769513	769947	+							CALHY_RS03590	435		old_locus_tag=Calhy_0707
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	769513	769947	+	WP_013402644.1	WP_013402644.1		ribonuclease III			CALHY_RS03590	435	144	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	769981	771006	+							CALHY_RS03595	1026		old_locus_tag=Calhy_0708
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	769981	771006	+	WP_013402645.1	WP_013402645.1		DUF1646 family protein			CALHY_RS03595	1026	341	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	771046	771468	+					fabZ		CALHY_RS03600	423		old_locus_tag=Calhy_0709
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	771046	771468	+	WP_013402646.1	WP_013402646.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		CALHY_RS03600	423	140	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	771556	772596	-							CALHY_RS03605	1041		old_locus_tag=Calhy_0710
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	771556	772596	-	WP_013402647.1	WP_013402647.1		ATP-binding protein			CALHY_RS03605	1041	346	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	772583	773602	-							CALHY_RS03610	1020		old_locus_tag=Calhy_0711
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	772583	773602	-	WP_013402648.1	WP_013402648.1		DnaD domain protein			CALHY_RS03610	1020	339	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	773704	774495	+					thyX		CALHY_RS03615	792		old_locus_tag=Calhy_0712
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	773704	774495	+	WP_013402649.1	WP_013402649.1		FAD-dependent thymidylate synthase	thyX		CALHY_RS03615	792	263	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	774482	775243	+					rlmB		CALHY_RS03620	762		old_locus_tag=Calhy_0713
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	774482	775243	+	WP_013402650.1	WP_013402650.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		CALHY_RS03620	762	253	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	775236	775733	+							CALHY_RS03625	498		old_locus_tag=Calhy_0714
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	775236	775733	+	WP_238524600.1	WP_238524600.1		NYN domain-containing protein			CALHY_RS03625	498	165	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	775829	776464	+							CALHY_RS03630	636		old_locus_tag=Calhy_0715
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	775829	776464	+	WP_041723310.1	WP_041723310.1		RNA polymerase sporulation sigma factor SigH			CALHY_RS03630	636	211	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	776583	777986	+							CALHY_RS03635	1404		old_locus_tag=Calhy_0716
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	776583	777986	+	WP_013402653.1	WP_013402653.1		phosphoglucomutase/phosphomannomutase family protein			CALHY_RS03635	1404	467	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	778073	779167	+							CALHY_RS03640	1095		old_locus_tag=Calhy_0717
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	778073	779167	+	WP_013402654.1	WP_013402654.1		D-alanine--D-alanine ligase			CALHY_RS03640	1095	364	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	779175	779978	+					murI		CALHY_RS03645	804		old_locus_tag=Calhy_0718
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	779175	779978	+	WP_013402655.1	WP_013402655.1		glutamate racemase	murI		CALHY_RS03645	804	267	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	780007	780444	+							CALHY_RS03650	438		old_locus_tag=Calhy_0719
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	780007	780444	+	WP_013402656.1	WP_013402656.1		DUF1934 domain-containing protein			CALHY_RS03650	438	145	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	780441	782126	+					argS		CALHY_RS03655	1686		old_locus_tag=Calhy_0720
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	780441	782126	+	WP_013402657.1	WP_013402657.1		arginine--tRNA ligase	argS		CALHY_RS03655	1686	561	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	782291	783706	+							CALHY_RS03660	1416		old_locus_tag=Calhy_0721
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	782291	783706	+	WP_013402658.1	WP_013402658.1		phenylacetate--CoA ligase family protein			CALHY_RS03660	1416	471	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	783769	785358	+							CALHY_RS03665	1590		old_locus_tag=Calhy_0722
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	783769	785358	+	WP_013402659.1	WP_013402659.1		glutamate synthase-related protein			CALHY_RS03665	1590	529	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	785628	787955	+							CALHY_RS03670	2328		old_locus_tag=Calhy_0723
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	785628	787955	+	WP_013402660.1	WP_013402660.1		AraC family transcriptional regulator			CALHY_RS03670	2328	775	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	788163	789758	+							CALHY_RS03675	1596		old_locus_tag=Calhy_0724
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	788163	789758	+	WP_013402661.1	WP_013402661.1		extracellular solute-binding protein			CALHY_RS03675	1596	531	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	789863	790810	+							CALHY_RS03680	948		old_locus_tag=Calhy_0725
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	789863	790810	+	WP_013402662.1	WP_013402662.1		ABC transporter permease subunit			CALHY_RS03680	948	315	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	790826	791719	+							CALHY_RS03685	894		old_locus_tag=Calhy_0726
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	790826	791719	+	WP_013402663.1	WP_013402663.1		carbohydrate ABC transporter permease			CALHY_RS03685	894	297	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	791748	793328	+							CALHY_RS03690	1581		old_locus_tag=Calhy_0727
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	791748	793328	+	WP_013402664.1	WP_013402664.1		extracellular solute-binding protein			CALHY_RS03690	1581	526	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	793590	794663	-							CALHY_RS03695	1074		old_locus_tag=Calhy_0728
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	793590	794663	-	WP_238524578.1	WP_238524578.1		site-specific integrase			CALHY_RS03695	1074	357	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	794925	795698	-							CALHY_RS03700	774		old_locus_tag=Calhy_0729
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	794925	795698	-	WP_013402666.1	WP_013402666.1		radical SAM protein			CALHY_RS03700	774	257	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	795786	796874	-							CALHY_RS03705	1089		old_locus_tag=Calhy_0730
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	795786	796874	-	WP_013402667.1	WP_013402667.1		three-Cys-motif partner protein TcmP			CALHY_RS03705	1089	362	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	796956	797921	-							CALHY_RS03710	966		old_locus_tag=Calhy_0731
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	796956	797921	-	WP_013402668.1	WP_013402668.1		HIRAN domain-containing protein			CALHY_RS03710	966	321	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	797930	798418	-							CALHY_RS03715	489		old_locus_tag=Calhy_0732
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	797930	798418	-	WP_158304225.1	WP_158304225.1		ImmA/IrrE family metallo-endopeptidase			CALHY_RS03715	489	162	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	798363	798842	-							CALHY_RS03720	480		old_locus_tag=Calhy_0733
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	798363	798842	-	WP_013402670.1	WP_013402670.1		DNA-binding protein			CALHY_RS03720	480	159	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799004	799270	+							CALHY_RS03725	267		old_locus_tag=Calhy_0734
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799004	799270	+	WP_013402671.1	WP_013402671.1		helix-turn-helix transcriptional regulator			CALHY_RS03725	267	88	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799267	799434	+							CALHY_RS13645	168		old_locus_tag=Calhy_0735
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799267	799434	+	WP_013402672.1	WP_013402672.1		hypothetical protein			CALHY_RS13645	168	55	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799420	799965	-							CALHY_RS03730	546		old_locus_tag=Calhy_0736
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799420	799965	-	WP_013402673.1	WP_013402673.1		hypothetical protein			CALHY_RS03730	546	181	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799966	800277	-							CALHY_RS03735	312		old_locus_tag=Calhy_0737
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	799966	800277	-	WP_013402674.1	WP_013402674.1		helix-turn-helix domain-containing protein			CALHY_RS03735	312	103	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	800438	800662	+							CALHY_RS03740	225		old_locus_tag=Calhy_0738
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	800438	800662	+	WP_013402675.1	WP_013402675.1		helix-turn-helix transcriptional regulator			CALHY_RS03740	225	74	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	800705	800872	+							CALHY_RS13650	168		old_locus_tag=Calhy_0739
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	800705	800872	+	WP_013402676.1	WP_013402676.1		hypothetical protein			CALHY_RS13650	168	55	
