# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	877390	877584	+	WP_013429771.1	WP_013429771.1		hypothetical protein			CALKRO_RS03715	195	64	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	877599	879194	+							CALKRO_RS03720	1596		old_locus_tag=Calkro_0736
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	877599	879194	+	WP_041741551.1	WP_041741551.1		spore germination protein			CALKRO_RS03720	1596	531	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	879191	880297	+							CALKRO_RS03725	1107		old_locus_tag=Calkro_0737
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	879191	880297	+	WP_013429773.1	WP_013429773.1		endospore germination permease			CALKRO_RS03725	1107	368	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	880287	881582	+							CALKRO_RS03730	1296		old_locus_tag=Calkro_0738
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	880287	881582	+	WP_013429774.1	WP_013429774.1		Ger(x)C family spore germination protein			CALKRO_RS03730	1296	431	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	881654	882346	+							CALKRO_RS03735	693		old_locus_tag=Calkro_0739
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	881654	882346	+	WP_013429775.1	WP_013429775.1		stage II sporulation protein R			CALKRO_RS03735	693	230	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	882524	883051	+							CALKRO_RS03740	528		old_locus_tag=Calkro_0740
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	882524	883051	+	WP_013429776.1	WP_013429776.1		adenine phosphoribosyltransferase			CALKRO_RS03740	528	175	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	883083	885263	+							CALKRO_RS03745	2181		old_locus_tag=Calkro_0741
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	883083	885263	+	WP_013429777.1	WP_013429777.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			CALKRO_RS03745	2181	726	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	885270	885719	+					dtd		CALKRO_RS03750	450		old_locus_tag=Calkro_0742
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	885270	885719	+	WP_013429778.1	WP_013429778.1		D-aminoacyl-tRNA deacylase	dtd		CALKRO_RS03750	450	149	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	885757	886353	+							CALKRO_RS03755	597		old_locus_tag=Calkro_0743
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	885757	886353	+	WP_013429779.1	WP_013429779.1		MBL fold metallo-hydrolase			CALKRO_RS03755	597	198	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	886461	887876	+							CALKRO_RS03760	1416		old_locus_tag=Calkro_0744
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	886461	887876	+	WP_013429780.1	WP_013429780.1		coproporphyrinogen III oxidase			CALKRO_RS03760	1416	471	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	887895	888797	+							CALKRO_RS03765	903		old_locus_tag=Calkro_0745
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	887895	888797	+	WP_013429781.1	WP_013429781.1		radical SAM protein			CALKRO_RS03765	903	300	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	888827	889984	+					wecB		CALKRO_RS03770	1158		old_locus_tag=Calkro_0746
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	888827	889984	+	WP_041741920.1	WP_041741920.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		CALKRO_RS03770	1158	385	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	890071	893868	+							CALKRO_RS03775	3798		old_locus_tag=Calkro_0747
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	890071	893868	+	WP_013429783.1	WP_013429783.1		fibronectin type III domain-containing protein			CALKRO_RS03775	3798	1265	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	893888	897493	+							CALKRO_RS03780	3606		old_locus_tag=Calkro_0748
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	893888	897493	+	WP_013429784.1	WP_013429784.1		fibronectin type III domain-containing protein			CALKRO_RS03780	3606	1201	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	897530	898363	+							CALKRO_RS03785	834		old_locus_tag=Calkro_0749
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	897530	898363	+	WP_013429785.1	WP_013429785.1		S-layer homology domain-containing protein			CALKRO_RS03785	834	277	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	898467	899267	+							CALKRO_RS03790	801		old_locus_tag=Calkro_0750
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	898467	899267	+	WP_013429786.1	WP_013429786.1		ABC transporter substrate-binding protein			CALKRO_RS03790	801	266	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	899285	899947	+							CALKRO_RS03795	663		old_locus_tag=Calkro_0751
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	899285	899947	+	WP_013429787.1	WP_013429787.1		amino acid ABC transporter permease			CALKRO_RS03795	663	220	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	899973	900725	+					ehuA		CALKRO_RS03800	753		old_locus_tag=Calkro_0752
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	899973	900725	+	WP_041741922.1	WP_041741922.1		ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	ehuA		CALKRO_RS03800	753	250	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	900848	901759	+							CALKRO_RS03805	912		old_locus_tag=Calkro_0753
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	900848	901759	+	WP_041741923.1	WP_041741923.1		DMT family transporter			CALKRO_RS03805	912	303	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	901763	904228	+							CALKRO_RS03810	2466		old_locus_tag=Calkro_0754
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	901763	904228	+	WP_013429790.1	WP_013429790.1		MBL fold metallo-hydrolase			CALKRO_RS03810	2466	821	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	904312	904758	-							CALKRO_RS03815	447		old_locus_tag=Calkro_0755
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	904312	904758	-	WP_013429791.1	WP_013429791.1		C-GCAxxG-C-C family protein			CALKRO_RS03815	447	148	
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	904877	906075	-							CALKRO_RS03820	1199		partial;pseudo;old_locus_tag=Calkro_0756
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	904877	906075	-				IS1634 family transposase			CALKRO_RS03820	1199		partial;pseudo
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	906196	907383	+							CALKRO_RS03825	1188		old_locus_tag=Calkro_0757
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	906196	907383	+	WP_013429792.1	WP_013429792.1		ISL3 family transposase			CALKRO_RS03825	1188	395	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	907653	907859	+							CALKRO_RS03830	207		old_locus_tag=Calkro_0758
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	907653	907859	+	WP_013429793.1	WP_013429793.1		ferredoxin family protein			CALKRO_RS03830	207	68	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	907865	908221	+							CALKRO_RS03835	357		old_locus_tag=Calkro_0759
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	907865	908221	+	WP_013429794.1	WP_013429794.1		hypothetical protein			CALKRO_RS03835	357	118	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	908334	909380	-					arsB		CALKRO_RS03840	1047		old_locus_tag=Calkro_0760
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	908334	909380	-	WP_013429795.1	WP_013429795.1		ACR3 family arsenite efflux transporter	arsB		CALKRO_RS03840	1047	348	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	909383	909796	-							CALKRO_RS03845	414		old_locus_tag=Calkro_0761
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	909383	909796	-	WP_013429796.1	WP_013429796.1		arsenate reductase ArsC			CALKRO_RS03845	414	137	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	909798	910169	-							CALKRO_RS03850	372		old_locus_tag=Calkro_0762
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	909798	910169	-	WP_013429797.1	WP_013429797.1		metalloregulator ArsR/SmtB family transcription factor			CALKRO_RS03850	372	123	
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	910261	910356	+							CALKRO_RS13805	96		partial;pseudo;old_locus_tag=Calkro_0763
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	910261	910356	+				Uma2 family endonuclease			CALKRO_RS13805	96		partial;pseudo
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	910989	911222	+							CALKRO_RS13810	234		partial;pseudo;old_locus_tag=Calkro_0765
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	910989	911222	+				nucleotide-binding protein			CALKRO_RS13810	234		partial;pseudo
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	911303	913006	-							CALKRO_RS03855	1704		old_locus_tag=Calkro_0766
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	911303	913006	-	WP_013429287.1	WP_013429287.1		IS1634 family transposase			CALKRO_RS03855	1704	567	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	913921	914286	+							CALKRO_RS03865	366		old_locus_tag=Calkro_0768
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	913921	914286	+	WP_013429798.1	WP_013429798.1		hypothetical protein			CALKRO_RS03865	366	121	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	914287	915060	+							CALKRO_RS03870	774		old_locus_tag=Calkro_0769
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	914287	915060	+	WP_013429799.1	WP_013429799.1		DUF1829 domain-containing protein			CALKRO_RS03870	774	257	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	915806	915874	-							CALKRO_RS13815	69		
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	915806	915874	-	WP_237699143.1	WP_237699143.1		hypothetical protein			CALKRO_RS13815	69	22	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	915890	916789	-							CALKRO_RS03875	900		old_locus_tag=Calkro_0770
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	915890	916789	-	WP_237699126.1	WP_237699126.1		IS110 family transposase			CALKRO_RS03875	900	299	
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	917297	918522	+							CALKRO_RS03880	1226		pseudo;old_locus_tag=Calkro_0771
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	917297	918522	+				IS256 family transposase			CALKRO_RS03880	1226		pseudo
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	918771	920003	-							CALKRO_RS03885	1233		pseudo;old_locus_tag=Calkro_0772
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	918771	920003	-				IS256 family transposase			CALKRO_RS03885	1233		pseudo
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	920078	920468	+							CALKRO_RS03890	391		partial;pseudo;old_locus_tag=Calkro_0774
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	920078	920468	+				UPF0236 family protein			CALKRO_RS03890	391		partial;pseudo
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	920564	921418	+							CALKRO_RS03895	855		old_locus_tag=Calkro_0775
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	920564	921418	+	WP_013429801.1	WP_013429801.1		DUF4747 family protein			CALKRO_RS03895	855	284	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	921408	921941	+							CALKRO_RS03900	534		old_locus_tag=Calkro_0776
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	921408	921941	+	WP_013429802.1	WP_013429802.1		hypothetical protein			CALKRO_RS03900	534	177	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	923638	924546	-							CALKRO_RS03915	909		old_locus_tag=Calkro_0777
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	923638	924546	-	WP_013429803.1	WP_013429803.1		sigma-70 family RNA polymerase sigma factor			CALKRO_RS03915	909	302	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	924598	925071	-							CALKRO_RS03920	474		old_locus_tag=Calkro_0778
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	924598	925071	-	WP_237699127.1	WP_237699127.1		hypothetical protein			CALKRO_RS03920	474	157	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	925447	926190	-							CALKRO_RS03925	744		old_locus_tag=Calkro_0779
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	925447	926190	-	WP_041741928.1	WP_041741928.1		hypothetical protein			CALKRO_RS03925	744	247	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	926548	927351	-							CALKRO_RS03930	804		old_locus_tag=Calkro_0780
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	926548	927351	-	WP_237699128.1	WP_237699128.1		hypothetical protein			CALKRO_RS03930	804	267	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	927427	929244	-							CALKRO_RS03935	1818		old_locus_tag=Calkro_0781
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	927427	929244	-	WP_013429807.1	WP_013429807.1		CHC2 zinc finger domain-containing protein			CALKRO_RS03935	1818	605	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	929333	929659	-							CALKRO_RS03940	327		old_locus_tag=Calkro_0782
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	929333	929659	-	WP_013429808.1	WP_013429808.1		hypothetical protein			CALKRO_RS03940	327	108	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	929790	930011	-							CALKRO_RS03945	222		old_locus_tag=Calkro_0783
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	929790	930011	-	WP_013429809.1	WP_013429809.1		helix-turn-helix transcriptional regulator			CALKRO_RS03945	222	73	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	930114	931034	+							CALKRO_RS03950	921		old_locus_tag=Calkro_0784
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	930114	931034	+	WP_013429810.1	WP_013429810.1		hypothetical protein			CALKRO_RS03950	921	306	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	931109	932041	-							CALKRO_RS03955	933		old_locus_tag=Calkro_0785
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	931109	932041	-	WP_013429811.1	WP_013429811.1		tyrosine-type recombinase/integrase			CALKRO_RS03955	933	310	
gene	tRNA	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	932211	932286	-							CALKRO_RS03960	76		old_locus_tag=Calkro_R0022
tRNA		GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	932211	932286	-				tRNA-Arg			CALKRO_RS03960	76		anticodon=TCG
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	932488	933612	+							CALKRO_RS03965	1125		old_locus_tag=Calkro_0786
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	932488	933612	+	WP_013429812.1	WP_013429812.1		hypothetical protein			CALKRO_RS03965	1125	374	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	933641	934012	+							CALKRO_RS03970	372		old_locus_tag=Calkro_0787
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	933641	934012	+	WP_013429813.1	WP_013429813.1		sensory rhodopsin transducer			CALKRO_RS03970	372	123	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	934066	936105	+							CALKRO_RS03975	2040		old_locus_tag=Calkro_0788
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	934066	936105	+	WP_013429814.1	WP_013429814.1		beta-galactosidase			CALKRO_RS03975	2040	679	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	936330	937577	+							CALKRO_RS03980	1248		old_locus_tag=Calkro_0789
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	936330	937577	+	WP_013429815.1	WP_013429815.1		putative DNA modification/repair radical SAM protein			CALKRO_RS03980	1248	415	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	937581	938324	+							CALKRO_RS03985	744		old_locus_tag=Calkro_0790
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	937581	938324	+	WP_013429816.1	WP_013429816.1		TIGR03915 family putative DNA repair protein			CALKRO_RS03985	744	247	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	938382	939428	-							CALKRO_RS03990	1047		old_locus_tag=Calkro_0791
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	938382	939428	-	WP_013429817.1	WP_013429817.1		hypothetical protein			CALKRO_RS03990	1047	348	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	939606	940994	+							CALKRO_RS03995	1389		old_locus_tag=Calkro_0792
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	939606	940994	+	WP_013429818.1	WP_013429818.1		NAD(P)/FAD-dependent oxidoreductase			CALKRO_RS03995	1389	462	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	941102	941941	+							CALKRO_RS04000	840		old_locus_tag=Calkro_0793
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	941102	941941	+	WP_013429819.1	WP_013429819.1		PHP domain-containing protein			CALKRO_RS04000	840	279	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	941938	944196	+							CALKRO_RS04005	2259		old_locus_tag=Calkro_0794
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	941938	944196	+	WP_013429820.1	WP_013429820.1		DNA internalization-related competence protein ComEC/Rec2			CALKRO_RS04005	2259	752	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	944207	945214	+					holA		CALKRO_RS04010	1008		old_locus_tag=Calkro_0795
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	944207	945214	+	WP_013429821.1	WP_013429821.1		DNA polymerase III subunit delta	holA		CALKRO_RS04010	1008	335	
