# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	332637	334328	-							CALOW_RS01420	1692		old_locus_tag=Calow_0281
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	332637	334328	-	WP_013411296.1	WP_013411296.1		EAL domain-containing protein			CALOW_RS01420	1692	563	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	334473	336950	+					pulA		CALOW_RS01425	2478		old_locus_tag=Calow_0282
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	334473	336950	+	WP_013411297.1	WP_013411297.1		type I pullulanase	pulA		CALOW_RS01425	2478	825	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	337026	338174	-							CALOW_RS01430	1149		old_locus_tag=Calow_0283
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	337026	338174	-	WP_013411298.1	WP_013411298.1		DUF58 domain-containing protein			CALOW_RS01430	1149	382	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	338395	339834	+							CALOW_RS01435	1440		old_locus_tag=Calow_0284
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	338395	339834	+	WP_013411299.1	WP_013411299.1		ISLre2-like element ISCow1 family transposase			CALOW_RS01435	1440	479	
gene	tRNA	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	340035	340121	+							CALOW_RS01440	87		old_locus_tag=Calow_R0008
tRNA		GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	340035	340121	+				tRNA-Leu			CALOW_RS01440	87		anticodon=CAA
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	340260	341009	+							CALOW_RS01445	750		old_locus_tag=Calow_0285
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	340260	341009	+	WP_013411300.1	WP_013411300.1		response regulator			CALOW_RS01445	750	249	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	340999	342219	+							CALOW_RS01450	1221		old_locus_tag=Calow_0286
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	340999	342219	+	WP_013411301.1	WP_013411301.1		HEAT repeat domain-containing protein			CALOW_RS01450	1221	406	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	342224	343618	+							CALOW_RS01455	1395		old_locus_tag=Calow_0287
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	342224	343618	+	WP_013411302.1	WP_013411302.1		glycosyltransferase family 2 protein			CALOW_RS01455	1395	464	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	343697	344113	+							CALOW_RS01460	417		old_locus_tag=Calow_0288
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	343697	344113	+	WP_013411303.1	WP_013411303.1		bacteriohemerythrin			CALOW_RS01460	417	138	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	344378	345733	+					rlmD		CALOW_RS01470	1356		old_locus_tag=Calow_0290
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	344378	345733	+	WP_013411305.1	WP_013411305.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		CALOW_RS01470	1356	451	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	345739	346131	+							CALOW_RS01475	393		old_locus_tag=Calow_0291
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	345739	346131	+	WP_238524976.1	WP_238524976.1		DUF1232 domain-containing protein			CALOW_RS01475	393	130	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	346151	346612	+							CALOW_RS01480	462		old_locus_tag=Calow_0292
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	346151	346612	+	WP_013411307.1	WP_013411307.1		methylated-DNA--[protein]-cysteine S-methyltransferase			CALOW_RS01480	462	153	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	346668	347849	-							CALOW_RS01485	1182		old_locus_tag=Calow_0293
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	346668	347849	-	WP_013411308.1	WP_013411308.1		hypothetical protein			CALOW_RS01485	1182	393	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	347951	349396	-							CALOW_RS01490	1446		old_locus_tag=Calow_0294
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	347951	349396	-	WP_013411309.1	WP_013411309.1		DUF1939 domain-containing protein			CALOW_RS01490	1446	481	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	349689	351383	-							CALOW_RS01495	1695		old_locus_tag=Calow_0295
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	349689	351383	-	WP_013411310.1	WP_013411310.1		IS1182 family transposase			CALOW_RS01495	1695	564	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	351499	352857	-							CALOW_RS01500	1359		old_locus_tag=Calow_0296
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	351499	352857	-	WP_013411311.1	WP_013411311.1		GH1 family beta-glucosidase			CALOW_RS01500	1359	452	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	353098	355470	-							CALOW_RS01505	2373		old_locus_tag=Calow_0297
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	353098	355470	-	WP_013411312.1	WP_013411312.1		glycosyl transferase			CALOW_RS01505	2373	790	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	355495	357930	-							CALOW_RS01510	2436		old_locus_tag=Calow_0298
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	355495	357930	-	WP_013411313.1	WP_013411313.1		glycosyl transferase			CALOW_RS01510	2436	811	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	358191	359414	+							CALOW_RS01515	1224		old_locus_tag=Calow_0299
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	358191	359414	+	WP_013411314.1	WP_013411314.1		glycosyltransferase family 4 protein			CALOW_RS01515	1224	407	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	359432	360778	+							CALOW_RS01520	1347		old_locus_tag=Calow_0300
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	359432	360778	+	WP_013411315.1	WP_013411315.1		sugar transferase			CALOW_RS01520	1347	448	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	360834	361217	+							CALOW_RS01525	384		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	360834	361217	+	WP_041737426.1	WP_041737426.1		DUF3800 domain-containing protein			CALOW_RS01525	384	127	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	361300	361479	+							CALOW_RS01530	180		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	361300	361479	+	WP_041737428.1	WP_041737428.1		hypothetical protein			CALOW_RS01530	180	59	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	361524	362742	+							CALOW_RS01535	1219		pseudo;old_locus_tag=Calow_0302
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	361524	362742	+				transposase			CALOW_RS01535	1219		pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	363045	363368	-							CALOW_RS01540	324		old_locus_tag=Calow_0303
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	363045	363368	-	WP_148221687.1	WP_148221687.1		hypothetical protein			CALOW_RS01540	324	107	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	363560	364216	-							CALOW_RS01545	657		old_locus_tag=Calow_0304
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	363560	364216	-	WP_013411317.1	WP_013411317.1		hypothetical protein			CALOW_RS01545	657	218	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	364510	365013	-							CALOW_RS01550	504		old_locus_tag=Calow_0305
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	364510	365013	-	WP_148221688.1	WP_148221688.1		hypothetical protein			CALOW_RS01550	504	167	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	365659	365907	-							CALOW_RS11745	249		old_locus_tag=Calow_0307
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	365659	365907	-	WP_174254504.1	WP_174254504.1		hypothetical protein			CALOW_RS11745	249	82	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	365924	367161	+							CALOW_RS01555	1238		pseudo;old_locus_tag=Calow_0308
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	365924	367161	+				transposase			CALOW_RS01555	1238		pseudo
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	367170	367433	-							CALOW_RS01560	264		partial;pseudo;old_locus_tag=Calow_0309
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	367170	367433	-				UPF0236 family protein			CALOW_RS01560	264		partial;pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	367563	367703	-							CALOW_RS11835	141		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	367563	367703	-	WP_158304018.1	WP_158304018.1		hypothetical protein			CALOW_RS11835	141	46	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	367928	368296	-							CALOW_RS01565	369		old_locus_tag=Calow_0310
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	367928	368296	-	WP_013411322.1	WP_013411322.1		hypothetical protein			CALOW_RS01565	369	122	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	368488	368721	-							CALOW_RS01570	234		old_locus_tag=Calow_0311
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	368488	368721	-	WP_013411323.1	WP_013411323.1		hypothetical protein			CALOW_RS01570	234	77	
gene	tmRNA	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	369357	369722	-					ssrA		CALOW_RS11570	366		old_locus_tag=Calow_R0009
tmRNA		GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	369357	369722	-				transfer-messenger RNA	ssrA		CALOW_RS11570	366		
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	369723	370199	-					smpB		CALOW_RS01575	477		old_locus_tag=Calow_0312
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	369723	370199	-	WP_013411324.1	WP_013411324.1		SsrA-binding protein SmpB	smpB		CALOW_RS01575	477	158	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	370886	371869	+							CALOW_RS01580	984		old_locus_tag=Calow_0313
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	370886	371869	+	WP_013411325.1	WP_013411325.1		D-ribose ABC transporter substrate-binding protein			CALOW_RS01580	984	327	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	371980	372681	+							CALOW_RS01585	702		old_locus_tag=Calow_0314
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	371980	372681	+	WP_013411326.1	WP_013411326.1		DUF2291 domain-containing protein			CALOW_RS01585	702	233	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	372701	374233	+							CALOW_RS01590	1533		old_locus_tag=Calow_0315
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	372701	374233	+	WP_013411327.1	WP_013411327.1		sugar ABC transporter ATP-binding protein			CALOW_RS01590	1533	510	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	374277	375323	+							CALOW_RS01595	1047		old_locus_tag=Calow_0316
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	374277	375323	+	WP_013411328.1	WP_013411328.1		ABC transporter permease			CALOW_RS01595	1047	348	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	375313	376305	+					rbsK		CALOW_RS01600	993		old_locus_tag=Calow_0317
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	375313	376305	+	WP_202944253.1	WP_202944253.1		ribokinase	rbsK		CALOW_RS01600	993	330	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	376302	376697	+					rbsD		CALOW_RS01605	396		old_locus_tag=Calow_0318
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	376302	376697	+	WP_013411330.1	WP_013411330.1		D-ribose pyranase	rbsD		CALOW_RS01605	396	131	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	376984	378426	-							CALOW_RS11575	1443		pseudo;old_locus_tag=Calow_0319
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	376984	378426	-				ISNCY family transposase			CALOW_RS11575	1443		pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	378598	379446	+							CALOW_RS01610	849		old_locus_tag=Calow_0320
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	378598	379446	+	WP_013411331.1	WP_013411331.1		transketolase			CALOW_RS01610	849	282	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	379424	380362	+							CALOW_RS01615	939		old_locus_tag=Calow_0321
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	379424	380362	+	WP_013411332.1	WP_013411332.1		transketolase			CALOW_RS01615	939	312	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	380368	381843	+					glpK		CALOW_RS01620	1476		old_locus_tag=Calow_0322
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	380368	381843	+	WP_013411333.1	WP_013411333.1		glycerol kinase GlpK	glpK		CALOW_RS01620	1476	491	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	381916	382947	+							CALOW_RS01625	1032		old_locus_tag=Calow_0323
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	381916	382947	+	WP_013411334.1	WP_013411334.1		LacI family DNA-binding transcriptional regulator			CALOW_RS01625	1032	343	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	383052	384377	+							CALOW_RS01630	1326		old_locus_tag=Calow_0324
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	383052	384377	+	WP_202944254.1	WP_202944254.1		fucose isomerase			CALOW_RS01630	1326	441	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	384439	385884	+							CALOW_RS01635	1446		old_locus_tag=Calow_0325
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	384439	385884	+	WP_013411336.1	WP_013411336.1		DUF5605 domain-containing protein			CALOW_RS01635	1446	481	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	386481	387777	+							CALOW_RS01645	1297		pseudo;old_locus_tag=Calow_0326
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	386481	387777	+				IS110 family transposase			CALOW_RS01645	1297		pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	387939	388190	-							CALOW_RS12005	252		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	387939	388190	-	WP_049778026.1	WP_049778026.1		transposase			CALOW_RS12005	252	83	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	388268	388324	-							CALOW_RS12010	57		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	388268	388324	-	WP_238525032.1	WP_238525032.1		hypothetical protein			CALOW_RS12010	57	18	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	388833	389183	-							CALOW_RS12015	351		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	388833	389183	-	WP_238524977.1	WP_238524977.1		SWF/SNF helicase family protein			CALOW_RS12015	351	116	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	389287	390147	-							CALOW_RS12020	861		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	389287	390147	-	WP_238524978.1	WP_238524978.1		SNF2-related protein			CALOW_RS12020	861	286	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	390296	390655	-							CALOW_RS12025	360		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	390296	390655	-	WP_238524979.1	WP_238524979.1		hypothetical protein			CALOW_RS12025	360	119	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	390648	391427	-							CALOW_RS12030	780		old_locus_tag=Calow_0329
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	390648	391427	-	WP_238524980.1	WP_238524980.1		hypothetical protein			CALOW_RS12030	780	259	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	391920	392942	-							CALOW_RS01665	1023		old_locus_tag=Calow_0330
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	391920	392942	-	WP_013411337.1	WP_013411337.1		aldo/keto reductase			CALOW_RS01665	1023	340	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	392947	394707	-							CALOW_RS01670	1761		old_locus_tag=Calow_0331
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	392947	394707	-	WP_013411338.1	WP_013411338.1		ABC transporter ATP-binding protein/permease			CALOW_RS01670	1761	586	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	394729	395499	-					cas6		CALOW_RS01675	771		old_locus_tag=Calow_0332
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	394729	395499	-	WP_238524981.1	WP_238524981.1		CRISPR-associated endoribonuclease Cas6	cas6		CALOW_RS01675	771	256	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	395684	397873	+							CALOW_RS01680	2190		old_locus_tag=Calow_0333
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	395684	397873	+	WP_013411340.1	WP_013411340.1		alpha-galactosidase			CALOW_RS01680	2190	729	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	397925	398743	+							CALOW_RS01685	819		old_locus_tag=Calow_0334
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	397925	398743	+	WP_013411341.1	WP_013411341.1		GNAT family N-acetyltransferase			CALOW_RS01685	819	272	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	399019	399312	+							CALOW_RS12035	294		old_locus_tag=Calow_0335
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	399019	399312	+	WP_013411342.1	WP_013411342.1		hypothetical protein			CALOW_RS12035	294	97	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	400110	400844	+							CALOW_RS01695	735		old_locus_tag=Calow_0336
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	400110	400844	+	WP_013411343.1	WP_013411343.1		SIMPL domain-containing protein			CALOW_RS01695	735	244	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	400897	402108	-					hydF		CALOW_RS01700	1212		old_locus_tag=Calow_0337
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	400897	402108	-	WP_013411344.1	WP_013411344.1		[FeFe] hydrogenase H-cluster maturation GTPase HydF	hydF		CALOW_RS01700	1212	403	
