# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	813254	813685	+	WP_013290013.1	WP_013290013.1		division/cell wall cluster transcriptional repressor MraZ	mraZ		COB47_RS03460	432	143	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	813713	814636	+					rsmH		COB47_RS03465	924		old_locus_tag=COB47_0698
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	813713	814636	+	WP_013290014.1	WP_013290014.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH		COB47_RS03465	924	307	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	814657	815157	+							COB47_RS03470	501		old_locus_tag=COB47_0699
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	814657	815157	+	WP_013290015.1	WP_013290015.1		cell division protein FtsL			COB47_RS03470	501	166	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	815194	817353	+							COB47_RS03475	2160		old_locus_tag=COB47_0700
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	815194	817353	+	WP_013290016.1	WP_013290016.1		stage V sporulation protein D			COB47_RS03475	2160	719	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	817343	818830	+							COB47_RS03480	1488		old_locus_tag=COB47_0701
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	817343	818830	+	WP_083771549.1	WP_083771549.1		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase			COB47_RS03480	1488	495	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	818827	820173	+							COB47_RS03485	1347		old_locus_tag=COB47_0702
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	818827	820173	+	WP_013290018.1	WP_013290018.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			COB47_RS03485	1347	448	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	820177	821139	+					mraY		COB47_RS03490	963		old_locus_tag=COB47_0703
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	820177	821139	+	WP_013290019.1	WP_013290019.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		COB47_RS03490	963	320	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	821158	822525	+					murD		COB47_RS03495	1368		old_locus_tag=COB47_0704
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	821158	822525	+	WP_013290020.1	WP_013290020.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD		COB47_RS03495	1368	455	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	822543	823640	+					ftsW		COB47_RS03500	1098		old_locus_tag=COB47_0705
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	822543	823640	+	WP_237698995.1	WP_237698995.1		putative lipid II flippase FtsW	ftsW		COB47_RS03500	1098	365	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	823637	824746	+					murG		COB47_RS03505	1110		old_locus_tag=COB47_0706
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	823637	824746	+	WP_013290022.1	WP_013290022.1		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG		COB47_RS03505	1110	369	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	824819	826087	+					murA		COB47_RS03510	1269		old_locus_tag=COB47_0707
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	824819	826087	+	WP_013290023.1	WP_013290023.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		COB47_RS03510	1269	422	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	826098	826832	+							COB47_RS03515	735		old_locus_tag=COB47_0708
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	826098	826832	+	WP_013290024.1	WP_013290024.1		FtsQ-type POTRA domain-containing protein			COB47_RS03515	735	244	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	826839	827582	+							COB47_RS03520	744		old_locus_tag=COB47_0709
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	826839	827582	+	WP_013290025.1	WP_013290025.1		DUF881 domain-containing protein			COB47_RS03520	744	247	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	827590	827952	+							COB47_RS03525	363		old_locus_tag=COB47_0710
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	827590	827952	+	WP_013290026.1	WP_013290026.1		small basic family protein			COB47_RS03525	363	120	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	827949	829031	+					ftsZ		COB47_RS03530	1083		old_locus_tag=COB47_0711
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	827949	829031	+	WP_013290027.1	WP_013290027.1		cell division protein FtsZ	ftsZ		COB47_RS03530	1083	360	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	829103	830326	-							COB47_RS03535	1224		old_locus_tag=COB47_0712
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	829103	830326	-	WP_013290028.1	WP_013290028.1		endo-1,4-beta-xylanase			COB47_RS03535	1224	407	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	830402	831202	-							COB47_RS03540	801		old_locus_tag=COB47_0713
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	830402	831202	-	WP_013290029.1	WP_013290029.1		polysaccharide deacetylase family protein			COB47_RS03540	801	266	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	831227	833113	-							COB47_RS03545	1887		old_locus_tag=COB47_0714
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	831227	833113	-	WP_013290030.1	WP_013290030.1		beta galactosidase jelly roll domain-containing protein			COB47_RS03545	1887	628	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	833654	834487	+							COB47_RS03550	834		old_locus_tag=COB47_0715
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	833654	834487	+	WP_013290031.1	WP_013290031.1		sigma-E processing peptidase SpoIIGA			COB47_RS03550	834	277	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	834513	835301	+					sigE		COB47_RS03555	789		old_locus_tag=COB47_0716
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	834513	835301	+	WP_013290032.1	WP_013290032.1		RNA polymerase sporulation sigma factor SigE	sigE		COB47_RS03555	789	262	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	835336	836103	+					sigG		COB47_RS03560	768		old_locus_tag=COB47_0717
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	835336	836103	+	WP_013290033.1	WP_013290033.1		RNA polymerase sporulation sigma factor SigG	sigG		COB47_RS03560	768	255	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	836228	837889	+							COB47_RS03565	1662		old_locus_tag=COB47_0718
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	836228	837889	+	WP_013290034.1	WP_013290034.1		AMP-binding protein			COB47_RS03565	1662	553	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	837976	839277	+					lysA		COB47_RS03570	1302		old_locus_tag=COB47_0719
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	837976	839277	+	WP_013290035.1	WP_013290035.1		diaminopimelate decarboxylase	lysA		COB47_RS03570	1302	433	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	839305	839937	+							COB47_RS03575	633		old_locus_tag=COB47_0720
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	839305	839937	+	WP_013290036.1	WP_013290036.1		site-2 protease family protein			COB47_RS03575	633	210	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	839973	840950	+					trpS		COB47_RS03580	978		old_locus_tag=COB47_0721
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	839973	840950	+	WP_013290037.1	WP_013290037.1		tryptophan--tRNA ligase	trpS		COB47_RS03580	978	325	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	840947	841657	+							COB47_RS03585	711		old_locus_tag=COB47_0722
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	840947	841657	+	WP_013290038.1	WP_013290038.1		segregation/condensation protein A			COB47_RS03585	711	236	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	841668	842207	+					scpB		COB47_RS03590	540		old_locus_tag=COB47_0723
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	841668	842207	+	WP_013290039.1	WP_013290039.1		SMC-Scp complex subunit ScpB	scpB		COB47_RS03590	540	179	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	842283	842840	+							COB47_RS03595	558		old_locus_tag=COB47_0724
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	842283	842840	+	WP_041742395.1	WP_041742395.1		hypothetical protein			COB47_RS03595	558	185	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	842815	843207	+					ytfJ		COB47_RS03600	393		old_locus_tag=COB47_0725
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	842815	843207	+	WP_237698996.1	WP_237698996.1		GerW family sporulation protein	ytfJ		COB47_RS03600	393	130	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	843289	843864	+							COB47_RS03605	576		old_locus_tag=COB47_0726
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	843289	843864	+	WP_041742397.1	WP_041742397.1		peptidoglycan DD-metalloendopeptidase family protein			COB47_RS03605	576	191	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	843977	845632	+							COB47_RS03610	1656		old_locus_tag=COB47_0727
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	843977	845632	+	WP_013290043.1	WP_013290043.1		HD domain-containing protein			COB47_RS03610	1656	551	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	845625	846749	+							COB47_RS03615	1125		old_locus_tag=COB47_0728
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	845625	846749	+	WP_013290044.1	WP_013290044.1		putative DNA binding domain-containing protein			COB47_RS03615	1125	374	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	846771	848156	+							COB47_RS03620	1386		old_locus_tag=COB47_0729
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	846771	848156	+	WP_013290045.1	WP_013290045.1		tetratricopeptide repeat protein			COB47_RS03620	1386	461	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	848195	850114	+					thrS		COB47_RS03625	1920		old_locus_tag=COB47_0730
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	848195	850114	+	WP_013290046.1	WP_013290046.1		threonine--tRNA ligase	thrS		COB47_RS03625	1920	639	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	850227	851444	+							COB47_RS03630	1218		old_locus_tag=COB47_0731
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	850227	851444	+	WP_013290047.1	WP_013290047.1		iron-containing alcohol dehydrogenase			COB47_RS03630	1218	405	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	851520	852560	+					cheB		COB47_RS03635	1041		old_locus_tag=COB47_0732
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	851520	852560	+	WP_013290048.1	WP_013290048.1		chemotaxis-specific protein-glutamate methyltransferase CheB	cheB		COB47_RS03635	1041	346	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	852883	856533	+							COB47_RS03640	3651		old_locus_tag=COB47_0733
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	852883	856533	+	WP_049770062.1	WP_049770062.1		DNA-directed RNA polymerase subunit beta			COB47_RS03640	3651	1216	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	856563	860054	+					rpoC		COB47_RS03645	3492		old_locus_tag=COB47_0734
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	856563	860054	+	WP_013290050.1	WP_013290050.1		DNA-directed RNA polymerase subunit beta'	rpoC		COB47_RS03645	3492	1163	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	860229	860489	+							COB47_RS03650	261		old_locus_tag=COB47_0735
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	860229	860489	+	WP_237698997.1	WP_237698997.1		ribosomal L7Ae/L30e/S12e/Gadd45 family protein			COB47_RS03650	261	86	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	860513	860950	+					rpsL		COB47_RS03655	438		old_locus_tag=COB47_0736
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	860513	860950	+	WP_013290052.1	WP_013290052.1		30S ribosomal protein S12	rpsL		COB47_RS03655	438	145	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	861019	861492	+					rpsG		COB47_RS03660	474		old_locus_tag=COB47_0737
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	861019	861492	+	WP_013290053.1	WP_013290053.1		30S ribosomal protein S7	rpsG		COB47_RS03660	474	157	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	861522	863597	+					fusA		COB47_RS03665	2076		old_locus_tag=COB47_0738
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	861522	863597	+	WP_013290054.1	WP_013290054.1		elongation factor G	fusA		COB47_RS03665	2076	691	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	863683	864885	+					tuf		COB47_RS03670	1203		old_locus_tag=COB47_0739
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	863683	864885	+	WP_013290055.1	WP_013290055.1		elongation factor Tu	tuf		COB47_RS03670	1203	400	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	865012	866571	+					hflX		COB47_RS03675	1560		old_locus_tag=COB47_0740
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	865012	866571	+	WP_237698998.1	WP_237698998.1		GTPase HflX	hflX		COB47_RS03675	1560	519	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	866665	867087	+							COB47_RS03680	423		old_locus_tag=COB47_0741
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	866665	867087	+	WP_013290057.1	WP_013290057.1		NUDIX hydrolase			COB47_RS03680	423	140	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	867220	867840	+							COB47_RS03685	621		old_locus_tag=COB47_0742
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	867220	867840	+	WP_013290058.1	WP_013290058.1		YigZ family protein			COB47_RS03685	621	206	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	867862	868473	+							COB47_RS03690	612		old_locus_tag=COB47_0743
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	867862	868473	+	WP_013290059.1	WP_013290059.1		hypothetical protein			COB47_RS03690	612	203	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	868438	869931	-							COB47_RS03695	1494		old_locus_tag=COB47_0744
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	868438	869931	-	WP_013290060.1	WP_013290060.1		oligosaccharide flippase family protein			COB47_RS03695	1494	497	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	870067	870798	+							COB47_RS03700	732		old_locus_tag=COB47_0745
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	870067	870798	+	WP_013290061.1	WP_013290061.1		YebC/PmpR family DNA-binding transcriptional regulator			COB47_RS03700	732	243	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	870874	871446	+							COB47_RS03705	573		old_locus_tag=COB47_0746
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	870874	871446	+	WP_041742399.1	WP_041742399.1		BofC C-terminal domain-containing protein			COB47_RS03705	573	190	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	871532	871894	+							COB47_RS03710	363		old_locus_tag=COB47_0747
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	871532	871894	+	WP_041742401.1	WP_041742401.1		hypothetical protein			COB47_RS03710	363	120	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	872172	872480	+							COB47_RS12540	309		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	872172	872480	+	WP_237698999.1	WP_237698999.1		hypothetical protein			COB47_RS12540	309	102	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	872446	873555	+							COB47_RS03715	1110		old_locus_tag=COB47_0748
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	872446	873555	+	WP_237699000.1	WP_237699000.1		hypothetical protein			COB47_RS03715	1110	369	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	873679	874800	+							COB47_RS03720	1122		old_locus_tag=COB47_0749
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	873679	874800	+	WP_237699023.1	WP_237699023.1		tetratricopeptide repeat protein			COB47_RS03720	1122	373	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	874801	875475	+							COB47_RS03725	675		old_locus_tag=COB47_0750
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	874801	875475	+	WP_013290065.1	WP_013290065.1		hypothetical protein			COB47_RS03725	675	224	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	875694	876443	-							COB47_RS03730	750		old_locus_tag=COB47_0751
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	875694	876443	-	WP_013290066.1	WP_013290066.1		fumarylacetoacetate hydrolase family protein			COB47_RS03730	750	249	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	876683	877045	+							COB47_RS03735	363		old_locus_tag=COB47_0752
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	876683	877045	+	WP_041742403.1	WP_041742403.1		hypothetical protein			COB47_RS03735	363	120	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	877324	878706	+							COB47_RS03740	1383		old_locus_tag=COB47_0753
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	877324	878706	+	WP_013290068.1	WP_013290068.1		hypothetical protein			COB47_RS03740	1383	460	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	878833	879948	+							COB47_RS03745	1116		old_locus_tag=COB47_0754
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	878833	879948	+	WP_041742699.1	WP_041742699.1		tetratricopeptide repeat protein			COB47_RS03745	1116	371	
